Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
0	0	1	You couldn't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
0	1	1	You couldn't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	couldn't
1	0	1	You couldn't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
1	1	1	You couldn't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	couldn't
0	0	0	You couldn't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
0	1	0	You couldn't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	couldn't
1	0	0	You couldn't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
1	1	0	You couldn't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	couldn't
0	0	1	We couldn't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
0	1	1	We couldn't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	couldn't
1	0	1	We couldn't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
1	1	1	We couldn't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	couldn't
0	0	0	We couldn't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
0	1	0	We couldn't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	couldn't
1	0	0	We couldn't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
1	1	0	We couldn't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	couldn't
0	0	1	They couldn't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
0	1	1	They couldn't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	couldn't
1	0	1	They couldn't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
1	1	1	They couldn't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	couldn't
0	0	0	They couldn't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
0	1	0	They couldn't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	couldn't
1	0	0	They couldn't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
1	1	0	They couldn't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	couldn't
0	0	1	You can't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	can't
0	1	1	You can't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	can't
1	0	1	You can't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	can't
1	1	1	You can't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	can't
0	0	0	You can't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	can't
0	1	0	You can't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	can't
1	0	0	You can't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	can't
1	1	0	You can't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	can't
0	0	1	We can't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	can't
0	1	1	We can't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	can't
1	0	1	We can't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	can't
1	1	1	We can't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	can't
0	0	0	We can't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	can't
0	1	0	We can't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	can't
1	0	0	We can't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	can't
1	1	0	We can't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	can't
0	0	1	They can't debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	can't
0	1	1	They can't debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	can't
1	0	1	They can't debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	can't
1	1	1	They can't debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	can't
0	0	0	They can't debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	can't
0	1	0	They can't debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	can't
1	0	0	They can't debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	can't
1	1	0	They can't debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	can't
0	0	1	You weren't able to debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
0	1	1	You weren't able to debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	weren't able to
1	0	1	You weren't able to debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
1	1	1	You weren't able to debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	weren't able to
0	0	0	You weren't able to debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
0	1	0	You weren't able to debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	weren't able to
1	0	0	You weren't able to debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
1	1	0	You weren't able to debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	You	weren't able to
0	0	1	We weren't able to debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
0	1	1	We weren't able to debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	weren't able to
1	0	1	We weren't able to debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
1	1	1	We weren't able to debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	weren't able to
0	0	0	We weren't able to debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
0	1	0	We weren't able to debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	weren't able to
1	0	0	We weren't able to debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
1	1	0	We weren't able to debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	We	weren't able to
0	0	1	They weren't able to debate a dumb person, let alone an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
0	1	1	They weren't able to debate a dumb person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	weren't able to
1	0	1	They weren't able to debate an intelligent person, let alone a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
1	1	1	They weren't able to debate an intelligent person, let alone a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	weren't able to
0	0	0	They weren't able to debate a dumb person, or an intelligent one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
0	1	0	They weren't able to debate a dumb person, or an intelligent one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	weren't able to
1	0	0	They weren't able to debate an intelligent person, or a dumb one. Debating a dumb person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
1	1	0	They weren't able to debate an intelligent person, or a dumb one. Debating an intelligent person is <MASK> than debating a dumb person.	debate	person	They	weren't able to
0	0	1	You couldn't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	couldn't
0	1	1	You couldn't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
1	0	1	You couldn't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	couldn't
1	1	1	You couldn't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
0	0	0	You couldn't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	couldn't
0	1	0	You couldn't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
1	0	0	You couldn't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	couldn't
1	1	0	You couldn't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
0	0	1	We couldn't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	couldn't
0	1	1	We couldn't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
1	0	1	We couldn't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	couldn't
1	1	1	We couldn't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
0	0	0	We couldn't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	couldn't
0	1	0	We couldn't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
1	0	0	We couldn't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	couldn't
1	1	0	We couldn't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
0	0	1	They couldn't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	couldn't
0	1	1	They couldn't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
1	0	1	They couldn't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	couldn't
1	1	1	They couldn't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
0	0	0	They couldn't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	couldn't
0	1	0	They couldn't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
1	0	0	They couldn't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	couldn't
1	1	0	They couldn't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
0	0	1	You can't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	can't
0	1	1	You can't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	can't
1	0	1	You can't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	can't
1	1	1	You can't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	can't
0	0	0	You can't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	can't
0	1	0	You can't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	can't
1	0	0	You can't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	can't
1	1	0	You can't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	can't
0	0	1	We can't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	can't
0	1	1	We can't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	can't
1	0	1	We can't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	can't
1	1	1	We can't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	can't
0	0	0	We can't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	can't
0	1	0	We can't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	can't
1	0	0	We can't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	can't
1	1	0	We can't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	can't
0	0	1	They can't debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	can't
0	1	1	They can't debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	can't
1	0	1	They can't debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	can't
1	1	1	They can't debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	can't
0	0	0	They can't debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	can't
0	1	0	They can't debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	can't
1	0	0	They can't debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	can't
1	1	0	They can't debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	can't
0	0	1	You weren't able to debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	weren't able to
0	1	1	You weren't able to debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
1	0	1	You weren't able to debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	weren't able to
1	1	1	You weren't able to debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
0	0	0	You weren't able to debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	weren't able to
0	1	0	You weren't able to debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
1	0	0	You weren't able to debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	You	weren't able to
1	1	0	You weren't able to debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
0	0	1	We weren't able to debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	weren't able to
0	1	1	We weren't able to debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
1	0	1	We weren't able to debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	weren't able to
1	1	1	We weren't able to debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
0	0	0	We weren't able to debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	weren't able to
0	1	0	We weren't able to debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
1	0	0	We weren't able to debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	We	weren't able to
1	1	0	We weren't able to debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
0	0	1	They weren't able to debate an idiotic person, let alone a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	weren't able to
0	1	1	They weren't able to debate an idiotic person, let alone a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
1	0	1	They weren't able to debate a smart person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	weren't able to
1	1	1	They weren't able to debate a smart person, let alone an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
0	0	0	They weren't able to debate an idiotic person, or a smart one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	weren't able to
0	1	0	They weren't able to debate an idiotic person, or a smart one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
1	0	0	They weren't able to debate a smart person, or an idiotic one. Debating an idiotic person is <MASK> than debating a smart person.	debate	person	They	weren't able to
1	1	0	They weren't able to debate a smart person, or an idiotic one. Debating a smart person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
0	0	1	You couldn't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
0	1	1	You couldn't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
1	0	1	You couldn't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
1	1	1	You couldn't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
0	0	0	You couldn't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
0	1	0	You couldn't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
1	0	0	You couldn't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	couldn't
1	1	0	You couldn't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	couldn't
0	0	1	We couldn't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
0	1	1	We couldn't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
1	0	1	We couldn't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
1	1	1	We couldn't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
0	0	0	We couldn't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
0	1	0	We couldn't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
1	0	0	We couldn't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	couldn't
1	1	0	We couldn't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	couldn't
0	0	1	They couldn't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
0	1	1	They couldn't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
1	0	1	They couldn't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
1	1	1	They couldn't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
0	0	0	They couldn't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
0	1	0	They couldn't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
1	0	0	They couldn't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	couldn't
1	1	0	They couldn't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	couldn't
0	0	1	You can't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	can't
0	1	1	You can't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	can't
1	0	1	You can't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	can't
1	1	1	You can't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	can't
0	0	0	You can't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	can't
0	1	0	You can't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	can't
1	0	0	You can't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	can't
1	1	0	You can't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	can't
0	0	1	We can't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	can't
0	1	1	We can't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	can't
1	0	1	We can't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	can't
1	1	1	We can't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	can't
0	0	0	We can't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	can't
0	1	0	We can't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	can't
1	0	0	We can't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	can't
1	1	0	We can't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	can't
0	0	1	They can't debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	can't
0	1	1	They can't debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	can't
1	0	1	They can't debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	can't
1	1	1	They can't debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	can't
0	0	0	They can't debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	can't
0	1	0	They can't debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	can't
1	0	0	They can't debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	can't
1	1	0	They can't debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	can't
0	0	1	You weren't able to debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
0	1	1	You weren't able to debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
1	0	1	You weren't able to debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
1	1	1	You weren't able to debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
0	0	0	You weren't able to debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
0	1	0	You weren't able to debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
1	0	0	You weren't able to debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	You	weren't able to
1	1	0	You weren't able to debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	You	weren't able to
0	0	1	We weren't able to debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
0	1	1	We weren't able to debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
1	0	1	We weren't able to debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
1	1	1	We weren't able to debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
0	0	0	We weren't able to debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
0	1	0	We weren't able to debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
1	0	0	We weren't able to debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	We	weren't able to
1	1	0	We weren't able to debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	We	weren't able to
0	0	1	They weren't able to debate an idiotic person, let alone an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
0	1	1	They weren't able to debate an idiotic person, let alone an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
1	0	1	They weren't able to debate an intelligent person, let alone an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
1	1	1	They weren't able to debate an intelligent person, let alone an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
0	0	0	They weren't able to debate an idiotic person, or an intelligent one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
0	1	0	They weren't able to debate an idiotic person, or an intelligent one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
1	0	0	They weren't able to debate an intelligent person, or an idiotic one. Debating an idiotic person is <MASK> than debating an intelligent person.	debate	person	They	weren't able to
1	1	0	They weren't able to debate an intelligent person, or an idiotic one. Debating an intelligent person is <MASK> than debating an idiotic person.	debate	person	They	weren't able to
