Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
0	1	1	You couldn't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
1	0	1	You couldn't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	couldn't
1	1	1	You couldn't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
0	0	0	You couldn't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	couldn't
0	1	0	You couldn't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
1	0	0	You couldn't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	couldn't
1	1	0	You couldn't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
0	0	1	We couldn't make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	couldn't
0	1	1	We couldn't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
1	0	1	We couldn't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	couldn't
1	1	1	We couldn't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
0	0	0	We couldn't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	couldn't
0	1	0	We couldn't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
1	0	0	We couldn't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	couldn't
1	1	0	We couldn't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
0	0	1	They couldn't make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	couldn't
0	1	1	They couldn't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
1	0	1	They couldn't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	couldn't
1	1	1	They couldn't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
0	0	0	They couldn't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	couldn't
0	1	0	They couldn't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
1	0	0	They couldn't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	couldn't
1	1	0	They couldn't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
0	0	1	You can't make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	can't
0	1	1	You can't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	can't
1	0	1	You can't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	can't
1	1	1	You can't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	can't
0	0	0	You can't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	can't
0	1	0	You can't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	can't
1	0	0	You can't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	can't
1	1	0	You can't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	can't
0	0	1	We can't make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	can't
0	1	1	We can't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	can't
1	0	1	We can't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	can't
1	1	1	We can't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	can't
0	0	0	We can't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	can't
0	1	0	We can't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	can't
1	0	0	We can't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	can't
1	1	0	We can't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	can't
0	0	1	They can't make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	can't
0	1	1	They can't make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	can't
1	0	1	They can't make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	can't
1	1	1	They can't make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	can't
0	0	0	They can't make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	can't
0	1	0	They can't make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	can't
1	0	0	They can't make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	can't
1	1	0	They can't make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	can't
0	0	1	You weren't able to make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	weren't able to
0	1	1	You weren't able to make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
1	0	1	You weren't able to make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	weren't able to
1	1	1	You weren't able to make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
0	0	0	You weren't able to make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	weren't able to
0	1	0	You weren't able to make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
1	0	0	You weren't able to make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	You	weren't able to
1	1	0	You weren't able to make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
0	0	1	We weren't able to make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	weren't able to
0	1	1	We weren't able to make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
1	0	1	We weren't able to make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	weren't able to
1	1	1	We weren't able to make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
0	0	0	We weren't able to make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	weren't able to
0	1	0	We weren't able to make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
1	0	0	We weren't able to make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	We	weren't able to
1	1	0	We weren't able to make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
0	0	1	They weren't able to make a tiny cake, never mind an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	weren't able to
0	1	1	They weren't able to make a tiny cake, never mind an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
1	0	1	They weren't able to make an enormous cake, never mind a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	weren't able to
1	1	1	They weren't able to make an enormous cake, never mind a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
0	0	0	They weren't able to make a tiny cake, or an enormous one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	weren't able to
0	1	0	They weren't able to make a tiny cake, or an enormous one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
1	0	0	They weren't able to make an enormous cake, or a tiny one. Making a tiny cake is <MASK> than making an enormous cake.	make	cake	They	weren't able to
1	1	0	They weren't able to make an enormous cake, or a tiny one. Making an enormous cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
0	0	1	You couldn't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	couldn't
0	1	1	You couldn't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
1	0	1	You couldn't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	couldn't
1	1	1	You couldn't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
0	0	0	You couldn't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	couldn't
0	1	0	You couldn't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
1	0	0	You couldn't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	couldn't
1	1	0	You couldn't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	couldn't
0	0	1	We couldn't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	couldn't
0	1	1	We couldn't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
1	0	1	We couldn't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	couldn't
1	1	1	We couldn't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
0	0	0	We couldn't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	couldn't
0	1	0	We couldn't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
1	0	0	We couldn't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	couldn't
1	1	0	We couldn't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	couldn't
0	0	1	They couldn't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	couldn't
0	1	1	They couldn't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
1	0	1	They couldn't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	couldn't
1	1	1	They couldn't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
0	0	0	They couldn't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	couldn't
0	1	0	They couldn't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
1	0	0	They couldn't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	couldn't
1	1	0	They couldn't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	couldn't
0	0	1	You can't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	can't
0	1	1	You can't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	can't
1	0	1	You can't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	can't
1	1	1	You can't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	can't
0	0	0	You can't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	can't
0	1	0	You can't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	can't
1	0	0	You can't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	can't
1	1	0	You can't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	can't
0	0	1	We can't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	can't
0	1	1	We can't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	can't
1	0	1	We can't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	can't
1	1	1	We can't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	can't
0	0	0	We can't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	can't
0	1	0	We can't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	can't
1	0	0	We can't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	can't
1	1	0	We can't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	can't
0	0	1	They can't make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	can't
0	1	1	They can't make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	can't
1	0	1	They can't make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	can't
1	1	1	They can't make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	can't
0	0	0	They can't make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	can't
0	1	0	They can't make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	can't
1	0	0	They can't make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	can't
1	1	0	They can't make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	can't
0	0	1	You weren't able to make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	weren't able to
0	1	1	You weren't able to make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
1	0	1	You weren't able to make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	weren't able to
1	1	1	You weren't able to make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
0	0	0	You weren't able to make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	weren't able to
0	1	0	You weren't able to make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
1	0	0	You weren't able to make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	You	weren't able to
1	1	0	You weren't able to make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	You	weren't able to
0	0	1	We weren't able to make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	weren't able to
0	1	1	We weren't able to make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
1	0	1	We weren't able to make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	weren't able to
1	1	1	We weren't able to make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
0	0	0	We weren't able to make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	weren't able to
0	1	0	We weren't able to make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
1	0	0	We weren't able to make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	We	weren't able to
1	1	0	We weren't able to make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	We	weren't able to
0	0	1	They weren't able to make a tiny cake, never mind a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	weren't able to
0	1	1	They weren't able to make a tiny cake, never mind a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
1	0	1	They weren't able to make a gigantic cake, never mind a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	weren't able to
1	1	1	They weren't able to make a gigantic cake, never mind a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
0	0	0	They weren't able to make a tiny cake, or a gigantic one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	weren't able to
0	1	0	They weren't able to make a tiny cake, or a gigantic one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
1	0	0	They weren't able to make a gigantic cake, or a tiny one. Making a tiny cake is <MASK> than making a gigantic cake.	make	cake	They	weren't able to
1	1	0	They weren't able to make a gigantic cake, or a tiny one. Making a gigantic cake is <MASK> than making a tiny cake.	make	cake	They	weren't able to
0	0	1	You couldn't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	couldn't
0	1	1	You couldn't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
1	0	1	You couldn't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	couldn't
1	1	1	You couldn't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
0	0	0	You couldn't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	couldn't
0	1	0	You couldn't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
1	0	0	You couldn't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	couldn't
1	1	0	You couldn't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
0	0	1	We couldn't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	couldn't
0	1	1	We couldn't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	couldn't
1	0	1	We couldn't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	couldn't
1	1	1	We couldn't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	couldn't
0	0	0	We couldn't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	couldn't
0	1	0	We couldn't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	couldn't
1	0	0	We couldn't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	couldn't
1	1	0	We couldn't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	couldn't
0	0	1	They couldn't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	couldn't
0	1	1	They couldn't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	couldn't
1	0	1	They couldn't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	couldn't
1	1	1	They couldn't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	couldn't
0	0	0	They couldn't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	couldn't
0	1	0	They couldn't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	couldn't
1	0	0	They couldn't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	couldn't
1	1	0	They couldn't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	couldn't
0	0	1	You can't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	can't
0	1	1	You can't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	can't
1	0	1	You can't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	can't
1	1	1	You can't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	can't
0	0	0	You can't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	can't
0	1	0	You can't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	can't
1	0	0	You can't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	can't
1	1	0	You can't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	can't
0	0	1	We can't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	can't
0	1	1	We can't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	can't
1	0	1	We can't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	can't
1	1	1	We can't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	can't
0	0	0	We can't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	can't
0	1	0	We can't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	can't
1	0	0	We can't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	can't
1	1	0	We can't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	can't
0	0	1	They can't lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	can't
0	1	1	They can't lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	can't
1	0	1	They can't lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	can't
1	1	1	They can't lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	can't
0	0	0	They can't lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	can't
0	1	0	They can't lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	can't
1	0	0	They can't lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	can't
1	1	0	They can't lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	can't
0	0	1	You weren't able to lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	weren't able to
0	1	1	You weren't able to lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	weren't able to
1	0	1	You weren't able to lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	weren't able to
1	1	1	You weren't able to lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	weren't able to
0	0	0	You weren't able to lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	weren't able to
0	1	0	You weren't able to lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	weren't able to
1	0	0	You weren't able to lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	You	weren't able to
1	1	0	You weren't able to lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	You	weren't able to
0	0	1	We weren't able to lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	weren't able to
0	1	1	We weren't able to lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	weren't able to
1	0	1	We weren't able to lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	weren't able to
1	1	1	We weren't able to lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	weren't able to
0	0	0	We weren't able to lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	weren't able to
0	1	0	We weren't able to lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	weren't able to
1	0	0	We weren't able to lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	We	weren't able to
1	1	0	We weren't able to lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	We	weren't able to
0	0	1	They weren't able to lift a small rock, never mind a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	weren't able to
0	1	1	They weren't able to lift a small rock, never mind a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	weren't able to
1	0	1	They weren't able to lift a large rock, never mind a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	weren't able to
1	1	1	They weren't able to lift a large rock, never mind a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	weren't able to
0	0	0	They weren't able to lift a small rock, or a large one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	weren't able to
0	1	0	They weren't able to lift a small rock, or a large one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	weren't able to
1	0	0	They weren't able to lift a large rock, or a small one. Lifting a small rock is <MASK> than lifting a large rock.	lift	rock	They	weren't able to
1	1	0	They weren't able to lift a large rock, or a small one. Lifting a large rock is <MASK> than lifting a small rock.	lift	rock	They	weren't able to
0	0	1	You couldn't lift a small rock, never mind a huge one. Lifting a small rock is <MASK> than lifting a huge rock.	lift	rock	You	couldn't
0	1	1	You couldn't lift a small rock, never mind a huge one. Lifting a huge rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
1	0	1	You couldn't lift a huge rock, never mind a small one. Lifting a small rock is <MASK> than lifting a huge rock.	lift	rock	You	couldn't
1	1	1	You couldn't lift a huge rock, never mind a small one. Lifting a huge rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
0	0	0	You couldn't lift a small rock, or a huge one. Lifting a small rock is <MASK> than lifting a huge rock.	lift	rock	You	couldn't
0	1	0	You couldn't lift a small rock, or a huge one. Lifting a huge rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
1	0	0	You couldn't lift a huge rock, or a small one. Lifting a small rock is <MASK> than lifting a huge rock.	lift	rock	You	couldn't
1	1	0	You couldn't lift a huge rock, or a small one. Lifting a huge rock is <MASK> than lifting a small rock.	lift	rock	You	couldn't
